ID,Course,GPA
56114240317,C语言程序设计,4.75
56114240317,Linux系统编程,4.35
56114240317,Python语言程序设计,4.2
56114240317,XML技术,4.65
56114240317,编译原理,3.95
56114240317,操作系统,4.3
56114240317,计算机科学导论,3.45
56114240317,计算机网络原理,3.9
56114240317,计算机组成原理,3.2
56114240317,面向对象程序设计,4
56114240317,软件测试技术,3.85
56114240317,软件工程,3.65
56114240317,数据结构,4.35
56114240317,数据库原理,3.35
56114240317,数字逻辑,3.05
56114240317,算法设计与分析,3.95
56114240317,统一建模语言,3.5
56114240318,.net应用开发,4.35
56114240318,C语言程序设计,4.85
56114240318,Linux系统编程,3.75
56114240318,XML技术,3.85
56114240318,编译原理,3.5
56114240318,操作系统,4.65
56114240318,计算机科学导论,4.1
56114240318,计算机网络原理,4.2
56114240318,计算机组成原理,3.8
56114240318,面向对象程序设计,4.3
56114240318,软件测试技术,3.5
56114240318,软件工程,4.55
56114240318,数据结构,4.65
56114240318,数据库原理,4.9
56114240318,数字逻辑,3.7
56114240318,算法设计与分析,4.45
56114240318,统一建模语言,3.7
56114240319,.net应用开发,4.2
56114240319,C语言程序设计,4.7
56114240319,Linux系统编程,4.2
56114240319,XML技术,4.75
56114240319,编译原理,4.45
56114240319,操作系统,4.8
56114240319,计算机科学导论,3.85
56114240319,计算机网络原理,4.45
56114240319,计算机组成原理,3.9
56114240319,面向对象程序设计,3.85
56114240319,软件测试技术,3.75
56114240319,软件工程,4.95
56114240319,数据结构,4.4
56114240319,数据库原理,4.1
56114240319,数字逻辑,3
56114240319,算法设计与分析,4.3
56114240319,统一建模语言,4
56114240320,.net应用开发,4.5
56114240320,C语言程序设计,4.7
56114240320,Linux系统编程,3.85
56114240320,Python语言程序设计,4.3
56114240320,Web应用开发,4.6
56114240320,XML技术,4.45
56114240320,编译原理,3.2
56114240320,操作系统,4.2
56114240320,机器学习,4.55
56114240320,计算机科学导论,3.95
56114240320,计算机网络原理,3.5
56114240320,计算机组成原理,3.85
56114240320,面向对象程序设计,4.2
56114240320,软件测试技术,4.35
56114240320,软件工程,4.05
56114240320,数据结构,3.35
56114240320,数据库原理,5
56114240320,数字逻辑,3.2
56114240320,算法设计与分析,4.75
56114240320,统一建模语言,4.5
56114240321,.net应用开发,4.55
56114240321,C语言程序设计,4.45
56114240321,Linux系统编程,3.6
56114240321,Python语言程序设计,3.2
56114240321,Web应用开发,4.55
56114240321,XML技术,4.95
56114240321,编译原理,3.15
56114240321,操作系统,4.6
56114240321,机器学习,4.55
56114240321,计算机科学导论,3.4
56114240321,计算机网络原理,3.75
56114240321,计算机组成原理,4.5
56114240321,面向对象程序设计,3.8
56114240321,软件测试技术,4.3
56114240321,软件工程,3.85
56114240321,数据结构,4.05
56114240321,数据库管理技术,4.5
56114240321,数据库原理,3.75
56114240321,数字逻辑,3.8
56114240321,算法设计与分析,4.95
56114240321,统一建模语言,4.45
56114240322,C语言程序设计,4.15
56114240322,RFID原理与应用,4.5
56114240322,Web应用开发,3.35
56114240322,操作系统,3.6
56114240322,传感器技术,3.85
56114240322,机器学习,3.2
56114240322,计算机科学导论,3.85
56114240322,计算机离散结构,3.2
56114240322,计算机网络原理,4.1
56114240322,计算机组成原理,3.65
56114240322,面向对象程序设计,4.25
56114240322,嵌入式系统原理,3
56114240322,数据结构,3.15
56114240322,数据库原理,3
56114240322,数字逻辑,1.9
56114240323,C语言程序设计,3.9
56114240323,RFID原理与应用,4.2
56114240323,Web应用开发,3.35
56114240323,操作系统,4
56114240323,传感器技术,4.65
56114240323,机器学习,3.15
56114240323,计算机科学导论,3.35
56114240323,计算机离散结构,3.25
56114240323,计算机网络原理,3.45
56114240323,计算机组成原理,3.5
56114240323,面向对象程序设计,3
56114240323,嵌入式系统原理,3.65
56114240323,数据结构,2.4
56114240323,数据库原理,3.2
56114240323,数字逻辑,3.5
56114240325,.net应用开发,4.5
56114240325,C语言程序设计,4.7
56114240325,Linux系统编程,4.2
56114240325,Python语言程序设计,4.5
56114240325,Web应用开发,3.75
56114240325,XML技术,4.75
56114240325,编译原理,3.45
56114240325,操作系统,4.05
56114240325,机器学习,3.75
56114240325,计算机科学导论,3.95
56114240325,计算机网络原理,3.35
56114240325,计算机组成原理,3.55
56114240325,面向对象程序设计,4.35
56114240325,软件测试技术,4.55
56114240325,软件工程,3.6
56114240325,数据结构,3.6
56114240325,数据库原理,4.8
56114240325,数字逻辑,4.2
56114240325,算法设计与分析,4.55
56114240325,统一建模语言,3.95
56114240325,云计算与大数据应用,4.45
56114240327,C语言程序设计,4.2
56114240327,RFID原理与应用,4
56114240327,Web应用开发,3.55
56114240327,操作系统,4
56114240327,传感器技术,3.3
56114240327,机器学习,3.2
56114240327,计算机科学导论,3.45
56114240327,计算机离散结构,2.8
56114240327,计算机网络原理,3.75
56114240327,计算机组成原理,3.95
56114240327,面向对象程序设计,3.55
56114240327,嵌入式系统原理,3.65
56114240327,数据结构,1.9
56114240327,数据库原理,3.95
56114240327,数字逻辑,3
56114240328,C语言程序设计,4.55
56114240328,RFID原理与应用,3.95
56114240328,Web应用开发,4.45
56114240328,操作系统,3.4
56114240328,传感器技术,4.9
56114240328,机器学习,3.15
56114240328,计算机科学导论,3.55
56114240328,计算机离散结构,3.4
56114240328,计算机网络原理,4
56114240328,计算机组成原理,3.75
56114240328,面向对象程序设计,3.85
56114240328,嵌入式系统原理,4
56114240328,数据结构,2.45
56114240328,数据库原理,3.6
56114240328,数字逻辑,4
56114240329,C语言程序设计,4.35
56114240329,RFID原理与应用,3.4
56114240329,Web应用开发,3.7
56114240329,操作系统,3.65
56114240329,传感器技术,3.9
56114240329,机器学习,3.05
56114240329,计算机科学导论,4
56114240329,计算机离散结构,4.45
56114240329,计算机网络原理,4.05
56114240329,计算机组成原理,3.9
56114240329,面向对象程序设计,4.35
56114240329,嵌入式系统原理,3
56114240329,数据结构,3.05
56114240329,数据库原理,4.1
56114240329,数字逻辑,4
56114240331,C语言程序设计,4.2
56114240331,RFID原理与应用,4.15
56114240331,Web应用开发,3
56114240331,操作系统,3.9
56114240331,传感器技术,3.9
56114240331,机器学习,3.2
56114240331,计算机科学导论,3.45
56114240331,计算机离散结构,3.55
56114240331,计算机网络原理,3.9
56114240331,计算机组成原理,4
56114240331,面向对象程序设计,3.85
56114240331,嵌入式系统原理,3.05
56114240331,数据结构,2.5
56114240331,数据库原理,4.25
56114240331,数字逻辑,3.75
56114240401,.net应用开发,4.55
56114240401,C语言程序设计,4.45
56114240401,Linux系统编程,4.6
56114240401,Python语言程序设计,4.5
56114240401,Web应用开发,4.45
56114240401,XML技术,4.5
56114240401,编译原理,4.1
56114240401,操作系统,4.6
56114240401,计算机科学导论,4.85
56114240401,计算机网络原理,4.2
56114240401,计算机组成原理,4.5
56114240401,面向对象程序设计,4.5
56114240401,软件测试技术,4.45
56114240401,软件工程,4.3
56114240401,数据结构,4.35
56114240401,数据库原理,3.8
56114240401,数字逻辑,4.35
56114240401,算法设计与分析,4.5
56114240401,统一建模语言,3.8
56114240401,云计算与大数据应用,4.85
56114240402,.net应用开发,4.2
56114240402,C语言程序设计,4.5
56114240402,Linux系统编程,3.85
56114240402,Python语言程序设计,3.85
56114240402,Web应用开发,4.15
56114240402,XML技术,4.35
56114240402,编译原理,4.45
56114240402,操作系统,4.55
56114240402,计算机科学导论,3.9
56114240402,计算机网络原理,4.05
56114240402,计算机组成原理,4.25
56114240402,面向对象程序设计,3.85
56114240402,软件测试技术,4.3
56114240402,软件工程,4.25
56114240402,数据结构,4.15
56114240402,数据库原理,3.9
56114240402,数字逻辑,3.5
56114240402,算法设计与分析,4.15
56114240402,统一建模语言,4.8
56114240402,云计算与大数据应用,4.9
56114240403,C语言程序设计,4
56114240403,JAVA应用开发,3.8
56114240403,OpenGL图形编程,3.75
56114240403,操作系统,4.75
56114240403,计算机科学导论,4
56114240403,计算机离散结构,4.2
56114240403,计算机图形学,4.6
56114240403,计算机网络原理,3.75
56114240403,计算机游戏基础,3.55
56114240403,计算机组成原理,4.2
56114240403,可视化程序设计,3.1
56114240403,面向对象程序设计,4.05
56114240403,人工智能,3.1
56114240403,数据结构,3.75
56114240403,数据库原理,4.25
56114240403,数字逻辑,4.4
56114240403,数字图像处理,4.05
56114240403,网页动画与三维网页制作,4.05
56114240403,移动平台软件开发,4.5
56114240404,C语言程序设计,4.2
56114240404,JAVA应用开发,4.1
56114240404,OpenGL图形编程,3.75
56114240404,操作系统,4.6
56114240404,计算机科学导论,3.8
56114240404,计算机离散结构,3.85
56114240404,计算机图形学,4.6
56114240404,计算机网络原理,3.65
56114240404,计算机游戏基础,3.6
56114240404,计算机组成原理,4.2
56114240404,可视化程序设计,3.15
56114240404,面向对象程序设计,4.35
56114240404,人工智能,3
56114240404,数据结构,4
56114240404,数据库原理,4.4
56114240404,数字逻辑,4.15
56114240404,数字图像处理,3.5
56114240404,网页动画与三维网页制作,3.95
56114240404,移动平台软件开发,4.75
56114240405,C语言程序设计,4.25
56114240405,JAVA应用开发,3.75
56114240405,OpenGL图形编程,4.25
56114240405,操作系统,4.85
56114240405,计算机科学导论,3.6
56114240405,计算机离散结构,4.1
56114240405,计算机图形学,4.2
56114240405,计算机网络原理,3.15
56114240405,计算机组成原理,4.35
56114240405,可视化程序设计,3.7
56114240405,面向对象程序设计,4.1
56114240405,人工智能,3.05
56114240405,数据结构,3.95
56114240405,数据库原理,4.4
56114240405,数字逻辑,4.6
56114240405,数字图像处理,4.6
56114240405,网页动画与三维网页制作,4.1
56114240405,移动平台软件开发,4.5
56114240406,C语言程序设计,3.6
56114240406,JAVA应用开发,3.95
56114240406,OpenGL图形编程,3.75
56114240406,操作系统,4.35
56114240406,计算机科学导论,4.15
56114240406,计算机离散结构,4.15
56114240406,计算机图形学,3.75
56114240406,计算机网络原理,3.5
56114240406,计算机组成原理,4.4
56114240406,可视化程序设计,3.05
56114240406,面向对象程序设计,3.65
56114240406,人工智能,3.25
56114240406,数据结构,3.55
56114240406,数据库原理,4.25
56114240406,数字逻辑,4.1
56114240406,数字图像处理,3.5
56114240406,网页动画与三维网页制作,4
56114240406,移动平台软件开发,4.5
56114240407,C语言程序设计,4.55
56114240407,计算机科学导论,3.4
56114240407,计算机离散结构,1.15
56114240407,数据结构,0
56114240407,数据库原理,0
56114240407,数字逻辑,0
56114240408,C语言程序设计,4.2
56114240408,RFID原理与应用,4.3
56114240408,Web应用开发,3.7
56114240408,操作系统,3.6
56114240408,传感器技术,4.95
56114240408,机器学习,3.25
56114240408,计算机科学导论,3.75
56114240408,计算机离散结构,4.55
56114240408,计算机网络原理,4.5
56114240408,计算机组成原理,4.5
56114240408,面向对象程序设计,3.75
56114240408,嵌入式系统原理,3.9
56114240408,数据结构,3.55
56114240408,数据库原理,4.35
56114240408,数字逻辑,3.8
56114240408,网络协议分析,4.3
56114240409,.net应用开发,4.5
56114240409,C语言程序设计,3.8
56114240409,Linux系统编程,3.55
56114240409,Python语言程序设计,3.8
56114240409,XML技术,4.6
56114240409,编译原理,3.65
56114240409,操作系统,4.6
56114240409,机器学习,4.05
56114240409,计算机科学导论,4.2
56114240409,计算机网络原理,3.5
56114240409,计算机组成原理,3.9
56114240409,面向对象程序设计,3.95
56114240409,软件测试技术,4.35
56114240409,软件工程,3.65
56114240409,数据结构,3.8
56114240409,数据库原理,5
56114240409,数字逻辑,3.45
56114240409,算法设计与分析,4.05
56114240409,统一建模语言,3.85
56114240410,C语言程序设计,3.9
56114240410,JAVA应用开发,4
56114240410,OpenGL图形编程,3.25
56114240410,操作系统,3.45
56114240410,计算机科学导论,4.55
56114240410,计算机离散结构,3.65
56114240410,计算机图形学,3.65
56114240410,计算机网络原理,4.1
56114240410,计算机组成原理,3.95
56114240410,可视化程序设计,3
56114240410,面向对象程序设计,3.9
56114240410,人工智能,3.25
56114240410,数据结构,4.45
56114240410,数据库原理,4.25
56114240410,数字逻辑,3.8
56114240410,数字图像处理,3
56114240410,网页动画与三维网页制作,3.15
56114240410,移动平台软件开发,4.15
56114240411,C语言程序设计,3.2
56114240411,JAVA应用开发,3.55
56114240411,OpenGL图形编程,4.25
56114240411,操作系统,3.4
56114240411,计算机科学导论,3.6
56114240411,计算机离散结构,3.2
56114240411,计算机图形学,3.6
56114240411,计算机网络原理,3.95
56114240411,计算机组成原理,4.1
56114240411,可视化程序设计,3.2
56114240411,面向对象程序设计,3.95
56114240411,人工智能,3.15
56114240411,数据结构,4.25
56114240411,数据库原理,3.9
56114240411,数字逻辑,3.55
56114240411,数字图像处理,3
56114240411,网页动画与三维网页制作,3.55
56114240411,移动平台软件开发,4
56114240412,.net应用开发,4.5
56114240412,C语言程序设计,3.9
56114240412,Linux系统编程,4
56114240412,Python语言程序设计,4.1
56114240412,Web应用开发,3.35
56114240412,XML技术,5
56114240412,编译原理,4.3
56114240412,操作系统,4.55
56114240412,计算机科学导论,3.6
56114240412,计算机网络原理,3.45
56114240412,计算机组成原理,4
56114240412,面向对象程序设计,4.45
56114240412,软件测试技术,4.15
56114240412,软件工程,3.7
56114240412,数据结构,4.35
56114240412,数据库原理,4.8
56114240412,数字逻辑,4.5
56114240412,算法设计与分析,4.25
56114240412,统一建模语言,4.15
56114240413,C语言程序设计,3.9
56114240413,RFID原理与应用,4.65
56114240413,Web应用开发,3.65
56114240413,操作系统,3.7
56114240413,传感器技术,3.4
56114240413,机器学习,3.2
56114240413,计算机科学导论,3.7
56114240413,计算机离散结构,2.05
56114240413,计算机网络原理,3.85
56114240413,计算机组成原理,3.85
56114240413,面向对象程序设计,3.55
56114240413,嵌入式系统原理,3.6
56114240413,数据结构,1.45
56114240413,数据库原理,3
56114240413,数字逻辑,2.7
56114240414,.net应用开发,4
56114240414,C语言程序设计,4.15
56114240414,Linux系统编程,3.75
56114240414,Python语言程序设计,3.2
56114240414,Web应用开发,1.1
56114240414,XML技术,4.75
56114240414,编译原理,3.7
56114240414,操作系统,4.15
56114240414,计算机科学导论,4.15
56114240414,计算机网络原理,2.8
56114240414,计算机组成原理,3.75
56114240414,面向对象程序设计,3.9
56114240414,软件测试技术,4.5
56114240414,软件工程,3.7
56114240414,数据结构,3.15
56114240414,数据库原理,4.2
56114240414,数字逻辑,2.5
56114240414,算法设计与分析,4.45
56114240414,统一建模语言,3.3
56114240415,.net应用开发,3.85
56114240415,C语言程序设计,4.1
56114240415,Linux系统编程,3.2
56114240415,Python语言程序设计,2.3
56114240415,Web应用开发,3.15
56114240415,XML技术,3.6
56114240415,编译原理,4.1
56114240415,操作系统,3.6
56114240415,计算机科学导论,3.75
56114240415,计算机网络原理,3.05
56114240415,计算机组成原理,3.25
56114240415,面向对象程序设计,4.25
56114240415,软件测试技术,3.75
56114240415,软件工程,3.1
56114240415,数据结构,4
56114240415,数据库原理,3.85
56114240415,数字逻辑,3.4
56114240415,算法设计与分析,3.6
56114240415,统一建模语言,3.85
56114240417,.net应用开发,3.85
56114240417,C语言程序设计,4.45
56114240417,Linux系统编程,4.15
56114240417,Python语言程序设计,4.2
56114240417,Web应用开发,3.65
56114240417,XML技术,3.75
56114240417,编译原理,4.1
56114240417,操作系统,4.35
56114240417,计算机科学导论,3.95
56114240417,计算机网络原理,3.4
56114240417,计算机组成原理,3.65
56114240417,面向对象程序设计,4.3
56114240417,软件测试技术,3.65
56114240417,软件工程,3.55
56114240417,数据结构,3.85
56114240417,数据库原理,4.2
56114240417,数字逻辑,3.9
56114240417,算法设计与分析,4.55
56114240417,统一建模语言,3.3
56114240419,.net应用开发,4.6
56114240419,C语言程序设计,4.35
56114240419,Linux系统编程,4.3
56114240419,Python语言程序设计,3.95
56114240419,Web应用开发,4.75
56114240419,XML技术,4.35
56114240419,编译原理,3.7
56114240419,操作系统,4.2
56114240419,计算机科学导论,3.85
56114240419,计算机网络原理,4.1
56114240419,计算机组成原理,3.7
56114240419,面向对象程序设计,4.2
56114240419,软件测试技术,4.3
56114240419,软件工程,4.95
56114240419,数据结构,4.5
56114240419,数据库原理,4.55
56114240419,数字逻辑,2.4
56114240419,算法设计与分析,4.45
56114240419,统一建模语言,5
56114240420,.net应用开发,4.15
56114240420,C语言程序设计,3.75
56114240420,Linux系统编程,4.15
56114240420,Python语言程序设计,3.75
56114240420,Web应用开发,3.1
56114240420,XML技术,4.1
56114240420,编译原理,3.95
56114240420,操作系统,4.25
56114240420,计算机科学导论,3.3
56114240420,计算机网络原理,4.55
56114240420,计算机组成原理,4.05
56114240420,面向对象程序设计,4.2
56114240420,软件测试技术,4.25
56114240420,软件工程,3.6
56114240420,数据结构,3.95
56114240420,数据库原理,3.8
56114240420,数字逻辑,3.8
56114240420,算法设计与分析,3.9
56114240420,统一建模语言,3.6
56114240421,.net应用开发,3.85
56114240421,C语言程序设计,4.15
56114240421,Linux系统编程,4
56114240421,Python语言程序设计,4
56114240421,Web应用开发,3.4
56114240421,XML技术,4.45
56114240421,编译原理,3.95
56114240421,操作系统,4.35
56114240421,计算机科学导论,4.2
56114240421,计算机网络原理,3.65
56114240421,计算机组成原理,4.2
56114240421,面向对象程序设计,4.5
56114240421,软件测试技术,4.4
56114240421,软件工程,3.6
56114240421,数据结构,4.2
56114240421,数据库原理,4
56114240421,数字逻辑,4.2
56114240421,算法设计与分析,4.9
56114240421,统一建模语言,4
56114240422,.net应用开发,3.7
56114240422,C语言程序设计,4.05
56114240422,Linux系统编程,3.95
56114240422,Python语言程序设计,3.3
56114240422,Web应用开发,3.35
56114240422,XML技术,4.95
56114240422,编译原理,3.9
56114240422,操作系统,4.4
56114240422,计算机科学导论,3.8
56114240422,计算机网络原理,3.45
56114240422,计算机组成原理,4.25
56114240422,面向对象程序设计,4.45
56114240422,软件测试技术,4.05
56114240422,软件工程,3.65
56114240422,数据结构,4.3
56114240422,数据库原理,3.8
56114240422,数字逻辑,3.65
56114240422,算法设计与分析,4.25
56114240422,统一建模语言,3.3
56114240423,C语言程序设计,3.4
56114240423,RFID原理与应用,3
56114240423,Web应用开发,3.15
56114240423,操作系统,2.8
56114240423,传感器技术,3.35
56114240423,机器学习,3.1
56114240423,计算机科学导论,4.2
56114240423,计算机离散结构,3.15
56114240423,计算机网络原理,3.4
56114240423,计算机组成原理,3.5
56114240423,面向对象程序设计,2.6
56114240423,嵌入式系统原理,3.1
56114240423,数据结构,2.6
56114240423,数据库原理,2.65
56114240423,数字逻辑,0
56114240424,.net应用开发,4.15
56114240424,C语言程序设计,4.45
56114240424,Linux系统编程,4.35
56114240424,Python语言程序设计,4.15
56114240424,Web应用开发,3.6
56114240424,XML技术,4.85
56114240424,编译原理,3.85
56114240424,操作系统,4.1
56114240424,计算机科学导论,3.75
56114240424,计算机网络原理,3.7
56114240424,计算机组成原理,4.05
56114240424,面向对象程序设计,4.15
56114240424,软件测试技术,4.35
56114240424,软件工程,3.45
56114240424,数据结构,4.55
56114240424,数据库原理,3.35
56114240424,数字逻辑,2
56114240424,算法设计与分析,3.75
56114240424,统一建模语言,4.95
56114240425,C语言程序设计,4.15
56114240425,JAVA应用开发,3.45
56114240425,OpenGL图形编程,4.25
56114240425,操作系统,3.55
56114240425,计算机科学导论,4.05
56114240425,计算机离散结构,4.15
56114240425,计算机图形学,3.85
56114240425,计算机网络原理,2.05
56114240425,计算机游戏基础,3.85
56114240425,计算机组成原理,3.45
56114240425,可视化程序设计,3.9
56114240425,面向对象程序设计,4.1
56114240425,人工智能,3.25
56114240425,数据结构,3.65
56114240425,数据库原理,4.75
56114240425,数字逻辑,3.3
56114240425,数字图像处理,3.9
56114240425,网页动画与三维网页制作,4.05
56114240425,移动平台软件开发,4.25
56114240426,C语言程序设计,3.15
56114240426,RFID原理与应用,4.5
56114240426,Web应用开发,3
56114240426,操作系统,3.15
56114240426,传感器技术,3.5
56114240426,机器学习,3.15
56114240426,计算机科学导论,3.8
56114240426,计算机离散结构,2.65
56114240426,计算机网络原理,4.6
56114240426,计算机组成原理,3.35
56114240426,面向对象程序设计,2.1
56114240426,嵌入式系统原理,3.05
56114240426,数据结构,2.25
56114240426,数据库原理,3.8
56114240426,数字逻辑,1.6
56114240427,C语言程序设计,4.4
56114240427,RFID原理与应用,2.1
56114240427,Web应用开发,1.7
56114240427,操作系统,3.7
56114240427,传感器技术,2.55
56114240427,机器学习,2.4
56114240427,计算机科学导论,3.85
56114240427,计算机离散结构,2.2
56114240427,计算机网络原理,3.7
56114240427,计算机组成原理,3.05
56114240427,面向对象程序设计,3.4
56114240427,嵌入式系统原理,3.05
56114240427,数据结构,1.85
56114240427,数据库原理,3.45
56114240427,数字逻辑,0
56114240427,网络协议分析,3.7
56114240428,.net应用开发,4.7
56114240428,C语言程序设计,4.35
56114240428,Linux系统编程,4.3
56114240428,Python语言程序设计,4.45
56114240428,Web应用开发,4.7
56114240428,XML技术,4.95
56114240428,编译原理,4.45
56114240428,操作系统,4.6
56114240428,计算机科学导论,3.75
56114240428,计算机网络原理,4.45
56114240428,计算机组成原理,4.1
56114240428,面向对象程序设计,4.55
56114240428,软件测试技术,4.65
56114240428,软件工程,4.2
56114240428,数据结构,4.4
56114240428,数据库原理,4.9
56114240428,数字逻辑,4.6
56114240428,算法设计与分析,4.5
56114240428,统一建模语言,4.55
56114240429,C语言程序设计,4.5
56114240429,RFID原理与应用,4.8
56114240429,Web应用开发,4.65
56114240429,操作系统,3.95
56114240429,传感器技术,4.6
56114240429,机器学习,3
56114240429,计算机科学导论,4.25
56114240429,计算机离散结构,4.3
56114240429,计算机网络原理,4.4
56114240429,计算机组成原理,4.5
56114240429,面向对象程序设计,3.75
56114240429,嵌入式系统原理,3.85
56114240429,数据结构,3.05
56114240429,数据库原理,4.65
56114240429,数字逻辑,4.25
56114240429,网络协议分析,4.5
56114240430,C语言程序设计,3.45
56114240430,JAVA应用开发,3.7
56114240430,OpenGL图形编程,3.75
56114240430,操作系统,3.15
56114240430,计算机科学导论,3.35
56114240430,计算机离散结构,2.6
56114240430,计算机图形学,3.9
56114240430,计算机网络原理,3.45
56114240430,计算机组成原理,1.95
56114240430,可视化程序设计,3.25
56114240430,面向对象程序设计,2.55
56114240430,人工智能,2.85
56114240430,数据结构,2.45
56114240430,数据库原理,3.55
56114240430,数字逻辑,0
56114240430,数字图像处理,3
56114240430,网页动画与三维网页制作,3.85
56114240430,移动平台软件开发,4.4
56114240431,C语言程序设计,2.4
56114240431,RFID原理与应用,2.8
56114240431,Web应用开发,2.35
56114240431,操作系统,2.85
56114240431,传感器技术,3
56114240431,机器学习,1.75
56114240431,计算机科学导论,3.5
56114240431,计算机离散结构,1.15
56114240431,计算机网络原理,0
56114240431,计算机组成原理,1.85
56114240431,面向对象程序设计,0
56114240431,嵌入式系统原理,3.15
56114240431,数据结构,0
56114240431,数据库原理,2.3
56114240431,数字逻辑,1.45
56114240431,网络协议分析,0
56114240501,C语言程序设计,4.5
56114240501,JAVA应用开发,3.55
56114240501,OpenGL图形编程,4.75
56114240501,操作系统,4.35
56114240501,计算机科学导论,3.65
56114240501,计算机离散结构,4.2
56114240501,计算机图形学,3.8
56114240501,计算机网络原理,3.15
56114240501,计算机组成原理,3.25
56114240501,可视化程序设计,4.1
56114240501,面向对象程序设计,3.9
56114240501,人工智能,3.05
56114240501,数据结构,3.95
56114240501,数据库原理,3.55
56114240501,数字逻辑,3.35
56114240501,数字图像处理,3
56114240501,网页动画与三维网页制作,3.6
56114240501,移动平台软件开发,4.5
56114240502,.net应用开发,4.25
56114240502,C语言程序设计,3.55
56114240502,Linux系统编程,3.95
56114240502,Web应用开发,3.85
56114240502,XML技术,4.35
56114240502,编译原理,3.95
56114240502,操作系统,4.55
56114240502,计算机科学导论,4
56114240502,计算机网络原理,4.45
56114240502,计算机组成原理,3.4
56114240502,面向对象程序设计,3.65
56114240502,软件测试技术,3.65
56114240502,软件工程,4.75
56114240502,软件项目管理,4
56114240502,数据结构,4.05
56114240502,数据库管理技术,3.75
56114240502,数据库原理,3.8
56114240502,数字逻辑,4
56114240502,算法设计与分析,4.5
56114240502,统一建模语言,4.45
56114240504,C语言程序设计,3.7
56114240504,JAVA应用开发,4.65
56114240504,OpenGL图形编程,4.25
56114240504,操作系统,4.5
56114240504,计算机科学导论,3.9
56114240504,计算机离散结构,4.35
56114240504,计算机图形学,4.55
56114240504,计算机网络原理,3.15
56114240504,计算机组成原理,3.9
56114240504,可视化程序设计,3
56114240504,面向对象程序设计,4.15
56114240504,人工智能,3
56114240504,数据结构,3.65
56114240504,数据库原理,4.25
56114240504,数字逻辑,4.1
56114240504,数字图像处理,4.5
56114240504,网页动画与三维网页制作,4.5
56114240504,移动平台软件开发,4.75
56114240505,.net应用开发,4.35
56114240505,C语言程序设计,4.4
56114240505,Linux系统编程,3.85
56114240505,Web应用开发,4.1
56114240505,XML技术,4.35
56114240505,编译原理,4.1
56114240505,操作系统,4.2
56114240505,计算机科学导论,3.95
56114240505,计算机网络原理,4.65
56114240505,计算机组成原理,3.55
56114240505,面向对象程序设计,4.1
56114240505,软件测试技术,3.5
56114240505,软件工程,4.75
56114240505,软件项目管理,4.55
56114240505,数据结构,3.85
56114240505,数据库管理技术,4
56114240505,数据库原理,4.3
56114240505,数字逻辑,4.2
56114240505,算法设计与分析,4.35
56114240505,统一建模语言,4.45
56114240506,C语言程序设计,4.3
56114240506,JAVA应用开发,3.7
56114240506,OpenGL图形编程,4.25
56114240506,操作系统,4.2
56114240506,计算机科学导论,3.6
56114240506,计算机离散结构,4
56114240506,计算机图形学,4.05
56114240506,计算机网络原理,4
56114240506,计算机游戏基础,2.55
56114240506,计算机组成原理,3.75
56114240506,可视化程序设计,3.2
56114240506,面向对象程序设计,3.3
56114240506,人工智能,3.05
56114240506,数据结构,3.7
56114240506,数据库原理,3.9
56114240506,数字逻辑,4.05
56114240506,数字图像处理,3.25
56114240506,网页动画与三维网页制作,3.7
56114240506,移动平台软件开发,4.65
56114240507,C语言程序设计,4.25
56114240507,RFID原理与应用,3.65
56114240507,Web应用开发,4.2
56114240507,操作系统,3.4
56114240507,传感器技术,3.4
56114240507,机器学习,3.1
56114240507,计算机科学导论,4.2
56114240507,计算机离散结构,3
56114240507,计算机网络原理,3.6
56114240507,计算机组成原理,3.45
56114240507,面向对象程序设计,3.3
56114240507,嵌入式系统原理,3.1
56114240507,数据结构,2.5
56114240507,数据库原理,3.65
56114240507,数字逻辑,2.45
56114240508,.net应用开发,4.75
56114240508,C语言程序设计,4.8
56114240508,Linux系统编程,3.85
56114240508,Web应用开发,3.15
56114240508,XML技术,4.65
56114240508,编译原理,3.9
56114240508,操作系统,4.55
56114240508,机器学习,3.85
56114240508,计算机科学导论,4.75
56114240508,计算机网络原理,3.65
56114240508,计算机组成原理,3.85
56114240508,面向对象程序设计,3.9
56114240508,软件测试技术,4.15
56114240508,软件工程,3.8
56114240508,数据结构,4.25
56114240508,数据库管理技术,3.35
56114240508,数据库原理,4.25
56114240508,数字逻辑,3.8
56114240508,算法设计与分析,4.85
56114240508,统一建模语言,4.75
56114240509,C语言程序设计,4.8
56114240509,JAVA应用开发,4.2
56114240509,OpenGL图形编程,3.25
56114240509,操作系统,4.45
56114240509,计算机科学导论,3.9
56114240509,计算机离散结构,3.8
56114240509,计算机图形学,3.7
56114240509,计算机网络原理,3.85
56114240509,计算机游戏基础,3.2
56114240509,计算机组成原理,3.9
56114240509,可视化程序设计,3.85
56114240509,面向对象程序设计,4.55
56114240509,人工智能,1.4
56114240509,数据结构,4.3
56114240509,数据库原理,4.6
56114240509,数字逻辑,3.6
56114240509,数字图像处理,3
56114240509,网页动画与三维网页制作,3.7
56114240509,移动平台软件开发,3.4
56114240510,.net应用开发,4.6
56114240510,C语言程序设计,4.65
56114240510,Linux系统编程,3.75
56114240510,Python语言程序设计,4
56114240510,Web应用开发,4.9
56114240510,XML技术,4.55
56114240510,编译原理,3.25
56114240510,操作系统,3.95
